title,areacode,addr1,cat2,mapx,mapy,firstimage
중앙호수공원 (서산),34,충청남도 서산시 읍내동,A0202,126.4497491,36.77714469,
중앙호수공원 카페거리,34,충청남도 서산시 읍내동 40,A0203,126.4490881,36.77483661,http://tong.visitkorea.or.kr/cms/resource/86/2520386_image2_1.JPG
중외공원,5,광주광역시 북구 하서로 52,A0202,126.8842958,35.18149818,http://tong.visitkorea.or.kr/cms/resource/73/2675673_image2_1.JPG
중원 미륵리 도요지,33,충청북도 충주시 수안보면 미륵송계로 835,A0201,128.0857282,36.82692928,http://tong.visitkorea.or.kr/cms/resource/81/3063481_image2_1.JPG
중원당 (청명주 양조장),33,충청북도 충주시 중앙탑면 청금로 112-10,A0204,127.8788057,36.99725867,http://tong.visitkorea.or.kr/cms/resource/67/2050567_image2_1.jpg
중원산,31,경기도 양평군 용문면 조계골길,A0101,127.5819386,37.55699688,http://tong.visitkorea.or.kr/cms/resource/94/769094_image2_1.jpg
중원폭포,31,경기도 양평군 용문면 연수리,A0101,127.6174022,37.5527008,http://tong.visitkorea.or.kr/cms/resource/43/772243_image2_1.jpg
중장리농촌체험휴양마을,34,충청남도 공주시 계룡면 중장리,A0203,127.1652095,36.3680625,http://tong.visitkorea.or.kr/cms/resource/62/3036462_image2_1.jpg
중태마을,36,경상남도 산청군 시천면 중태리 826,A0203,127.8393793,35.24833767,http://tong.visitkorea.or.kr/cms/resource/80/2795580_image2_1.jpg
중평솔밭,35,경상북도 청송군 파천면 중평리 34,A0101,129.0330185,36.45569225,http://tong.visitkorea.or.kr/cms/resource/60/2026160_image2_1.jpg
중화유원지(중화지),35,경상북도 고령군 대가야읍 중화리,A0202,128.2425223,35.74224188,http://tong.visitkorea.or.kr/cms/resource/72/2754072_image2_1.jpg
중흥골드스파&리조트,38,전라남도 나주시 다도면 나주호로 558-314,A0202,126.8716472,34.94782433,
중흥사(고양),31,경기도 고양시 덕양구 대서문길 393,A0201,126.9767689,37.64608386,
중흥사(광양),38,전라남도 광양시 옥룡면 중흥로 263-100,A0201,127.6078055,35.02469769,http://tong.visitkorea.or.kr/cms/resource/55/3027055_image2_1.jpg
쥬라기랜드,31,경기도 과천시 광명로 181,A0302,127.016924,37.4366478,http://tong.visitkorea.or.kr/cms/resource/43/2602743_image2_1.jpg
쥬라기카라반,2,인천광역시 강화군 길상면 선두리 1024-13,A0302,126.4954614,37.60034451,http://tong.visitkorea.or.kr/cms/resource/91/2734791_image2_1.JPG
쥬라리움 동탄점,31,경기도 화성시 동탄기흥로257번가길 31,A0202,127.0919382,37.1806649,http://tong.visitkorea.or.kr/cms/resource/72/2760072_image2_1.jpg
쥬라리움 파주점,31,경기도 파주시 탄현면 새오리로 69,A0202,126.6850109,37.79047571,http://tong.visitkorea.or.kr/cms/resource/67/2782967_image2_1.jpg
쥬쥬동산,35,경상북도 구미시 고아읍 원대로 227,A0202,128.321684,36.17228898,http://tong.visitkorea.or.kr/cms/resource/69/2757069_image2_1.jpg
쥬쥬피아,34,충청남도 천안시 동남구 성불사길 36,A0202,127.189192,36.82862115,http://tong.visitkorea.or.kr/cms/resource/61/2762961_image2_1.jpg
증도 우전해수욕장,38,전라남도 신안군 증도면 지도증도로 1684,A0101,126.1369505,34.97107345,http://tong.visitkorea.or.kr/cms/resource/92/2612392_image2_1.jpg
증도(신안),38,전라남도 신안군 증도면 문준경길 188,A0101,126.1397023,35.0028699,http://tong.visitkorea.or.kr/cms/resource/67/2026067_image2_1.jpg
증산계곡,35,경상북도 김천시 증산면 평촌리 820,A0101,128.0141328,35.89438995,http://tong.visitkorea.or.kr/cms/resource/40/2754140_image2_1.jpg
증산공원,6,부산광역시 동구 성북로36번길 46 (범일동),A0202,129.0516846,35.13794693,http://tong.visitkorea.or.kr/cms/resource/57/3016757_image2_1.JPG
증산서원,36,경상남도 창원시 마산회원구 내서읍 원계증산길 57-11,A0201,128.5085378,35.23163761,http://tong.visitkorea.or.kr/cms/resource/14/3077414_image2_1.jpg
증산수도계곡캠핑장,35,경상북도 김천시 증산면 수도길 25,A0302,128.0207432,35.89891734,http://tong.visitkorea.or.kr/cms/resource/66/2748066_image2_1.jpg
증산해변(증산 해수욕장),32,강원특별자치도 삼척시 증산동,A0101,129.160621,37.4746447,
증심사 계곡 안산암질용암 (무등산권 국가지질공원),5,광주광역시 동구 증심사길 71,A0102,126.9602459,35.13320769,http://tong.visitkorea.or.kr/cms/resource/59/2614859_image2_1.bmp
증심사(광주),5,광주광역시 동구 증심사길 177,A0201,126.9697618,35.12875836,http://tong.visitkorea.or.kr/cms/resource/79/2631079_image2_1.jpg
증평 광덕사,33,충청북도 증평군 도안면 상그린로 239,A0201,127.6246666,36.83248131,http://tong.visitkorea.or.kr/cms/resource/29/1082029_image2_1.jpg
증평 남하리 석조보살입상,33,충청북도 증평군 증평읍 남하리,A0201,127.595285,36.76328595,http://tong.visitkorea.or.kr/cms/resource/52/1082052_image2_1.jpg
증평 미암리 석조관음보살입상,33,충청북도 증평군 증평읍 미륵댕이1길 13-5,A0201,127.5852878,36.79495991,
증평 에듀팜(블랙스톤 벨포레 리조트),33,충청북도 증평군 도안면 벨포레길 346,A0202,127.5821367,36.84519852,
증평 연병호 생가,33,충청북도 증평군 도안면 산정길 21,A0201,127.6201227,36.82840114,http://tong.visitkorea.or.kr/cms/resource/66/1082666_image2_1.jpg
증평 자전거공원,33,충청북도 증평군 증평읍 남하용강로 16,A0202,127.6043813,36.76736343,
증평 장이익어가는마을,33,충청북도 증평군 증평읍 송티로 76-12,A0203,127.5779495,36.8004647,http://tong.visitkorea.or.kr/cms/resource/98/1083198_image2_1.jpg
증평 좌구산 구름다리,33,충청북도 증평군 증평읍 솟점말길 107,A0205,127.65114,36.70561581,http://tong.visitkorea.or.kr/cms/resource/37/2638337_image2_1.jpg
증평 좌구산천문대,33,충청북도 증평군 증평읍 솟점말길 187,A0101,127.6531149,36.70375217,http://tong.visitkorea.or.kr/cms/resource/61/1943261_image2_1.jpg
증평 증안골마을,33,충청북도 증평군 증평읍 삼보로 113,A0203,127.5769501,36.78053642,http://tong.visitkorea.or.kr/cms/resource/66/2517866_image2_1.jpg
증평민속체험박물관,33,충청북도 증평군 증평읍 둔덕길 89,A0206,127.5951823,36.76395532,http://tong.visitkorea.or.kr/cms/resource/02/2005002_image2_1.jpg
지경국민여가캠핑장,32,강원특별자치도 양양군 현남면 지경리 24-8,A0302,128.8011228,37.92259425,http://tong.visitkorea.or.kr/cms/resource/46/2797246_image2_1.jpg
지경리해변,32,강원특별자치도 양양군 현남면 동해대로 62,A0101,128.8032172,37.92046398,http://tong.visitkorea.or.kr/cms/resource/11/2922111_image2_1.jpg
지곡서원,38,전라남도 화순군 화순읍 서당길 58-16,A0201,126.9931732,35.03585257,
지곡저수지,31,경기도 용인시 기흥구 지곡동,A0101,127.1395156,37.2396506,http://tong.visitkorea.or.kr/cms/resource/94/2774194_image2_1.jpg
지공너덜 (무등산권 국가지질공원),5,광주광역시 북구 무등로 1550,A0101,126.9890014,35.14414583,http://tong.visitkorea.or.kr/cms/resource/64/2614864_image2_1.bmp
지구마을산책,35,경상북도 영천시 대창면 금박로 1021,A0203,128.8923475,35.87576651,
지내들옹기돌탑공원,38,전라남도 영광군 군남면 포천리,A0202,126.4566099,35.24603927,http://tong.visitkorea.or.kr/cms/resource/44/3025444_image2_1.jpg
지내울야영장,31,경기도 파주시 문산읍 지내울길 176-14,A0302,126.8350334,37.88484516,http://tong.visitkorea.or.kr/cms/resource/41/2738241_image2_1.JPG
지당자연사박물관,34,충청남도 공주시 탄천면 장마루로 1241-90,A0206,127.0672416,36.32487961,
지도,38,전라남도 신안군 지도읍 읍내길 67-5,A0101,126.207606,35.06122552,http://tong.visitkorea.or.kr/cms/resource/94/572994_image2_1.jpg
지도공원,31,경기도 고양시 덕양구 토당동,A0202,126.826736,37.62499751,http://tong.visitkorea.or.kr/cms/resource/77/3009977_image2_1.jpg
지도향교,38,전라남도 신안군 지도읍 서촌길 54-11,A0201,126.2061171,35.06364467,
지례예술촌,35,경상북도 안동시 임동면 지례예술촌길 427,A0201,128.9508714,36.51005116,http://tong.visitkorea.or.kr/cms/resource/02/187002_image2_1.jpg
지례향교,35,경상북도 김천시 지례면 향교길 84,A0201,128.0272735,35.98952939,
지리산 가는길,36,경상남도 함양군 휴천면,A0101,127.7021188,35.47335431,http://tong.visitkorea.or.kr/cms/resource/48/3070448_image2_1.JPG
지리산 노을,36,경상남도 산청군 단성면 호암로632번길 75,A0302,127.9076743,35.31875317,http://tong.visitkorea.or.kr/cms/resource/42/2749942_image2_1.jpg
지리산 대경캠핑장,36,경상남도 산청군 시천면 지리산대로 855,A0302,127.7788257,35.27323936,http://tong.visitkorea.or.kr/cms/resource/50/2749950_image2_1.jpg
지리산 만복대,38,전라남도 구례군 산동면,A0101,127.5149636,35.35002052,http://tong.visitkorea.or.kr/cms/resource/96/2372096_image2_1.JPG
지리산 매동마을,37,전북특별자치도 남원시 산내면 매동길 16-4,A0203,127.6259879,35.42563892,http://tong.visitkorea.or.kr/cms/resource/37/2787037_image2_1.jpg
지리산 반야봉,37,전북특별자치도 남원시 산내면,A0101,127.569293,35.31747236,http://tong.visitkorea.or.kr/cms/resource/32/1918132_image2_1.jpg
지리산 빨치산토벌 전시관,36,경상남도 산청군 시천면 지리산대로 536,A0206,127.7542746,35.29121468,http://tong.visitkorea.or.kr/cms/resource/41/1611441_image2_1.jpg
지리산 숲속의 쉼터,36,경상남도 산청군 시천면 세석길 195-15,A0302,127.7207416,35.28312333,http://tong.visitkorea.or.kr/cms/resource/70/2745970_image2_1.jpg
지리산 원천마을(남원),37,전북특별자치도 남원시 산내면 산내원천길 33,A0203,127.6164141,35.41221804,http://tong.visitkorea.or.kr/cms/resource/17/2351617_image2_1.JPG
지리산 천년송,37,전북특별자치도 남원시 산내면 와운길 255,A0102,127.5952506,35.36372593,
지리산 천왕봉,36,경상남도 산청군 시천면 지리산대로,A0101,127.7488858,35.30358263,http://tong.visitkorea.or.kr/cms/resource/25/3076925_image2_1.jpg
지리산 청학동,36,경상남도 하동군 청암면 묵계리,A0203,127.7266203,35.23024051,http://tong.visitkorea.or.kr/cms/resource/08/2790808_image2_1.jpg
지리산 허브밸리,37,전북특별자치도 남원시 운봉읍 바래봉길 214,A0202,127.5486167,35.43515038,
지리산 호수공원 오토캠핑장,38,전라남도 구례군 산동면 산업로 1590-18,A0302,127.4185017,35.28083777,http://tong.visitkorea.or.kr/cms/resource/46/2791946_image2_1.jpg
지리산 황전마을,38,전라남도 구례군 마산면 황전3길 11,A0203,127.4884161,35.23760775,http://tong.visitkorea.or.kr/cms/resource/04/2800104_image2_1.jpg
지리산365오토캠핑펜션,36,경상남도 산청군 지리산대로 605 대웅모텔,A0302,127.7592242,35.28850396,http://tong.visitkorea.or.kr/cms/resource/06/2909606_image2_1.jpg
지리산국립공원 화엄계곡지구,38,전라남도 구례군 마산면 화엄사로 372,A0101,127.4881882,35.24261829,
지리산국립공원(남원),37,전북특별자치도 남원시 산내면 와운길 10,A0101,127.5057969,35.38221395,
지리산국립공원(산청),36,경상남도 산청군 시천면 지리산대로 320-2,A0101,127.7483303,35.30616844,http://tong.visitkorea.or.kr/cms/resource/53/688853_image2_1.jpg
지리산국립공원(지리산 노고단),38,전라남도 구례군 마산면 화엄사로 356,A0101,127.5328708,35.33418373,http://tong.visitkorea.or.kr/cms/resource/85/2028685_image2_1.jpg
지리산국립공원(하동),36,경상남도 하동군 화개면 화개로,A0101,127.6505513,35.25759998,http://tong.visitkorea.or.kr/cms/resource/13/1320913_image2_1.jpg
지리산국립공원(함양),36,경상남도 함양군 마천면 백무동로,A0101,127.6628248,35.37678397,http://tong.visitkorea.or.kr/cms/resource/98/1611698_image2_1.jpg
지리산내원자동차야영장,36,경상남도 산청군 삼장면 대포리 산106-2,A0302,127.8124804,35.29680118,http://tong.visitkorea.or.kr/cms/resource/86/2731086_image2_1.jpg
지리산리조트글램핑,36,경상남도 산청군 시천면 지리산대로511번길 11-33,A0302,127.7553521,35.29737789,http://tong.visitkorea.or.kr/cms/resource/61/2735861_image2_1.JPG
지리산반내골오토캠핑장,38,전라남도 구례군 문척면 중산로 555,A0302,127.5024505,35.14604331,http://tong.visitkorea.or.kr/cms/resource/94/2731194_image2_1.jpg
지리산벚꽃카라반캠핑장,36,경상남도 하동군 화개면 화개로 946-8,A0302,127.6367857,35.26286026,http://tong.visitkorea.or.kr/cms/resource/26/2799126_image2_1.jpg
지리산산내들펜션야영장,37,전북특별자치도 남원시 산내면 천왕봉로 892,A0302,127.6447922,35.41212688,http://tong.visitkorea.or.kr/cms/resource/20/2750020_image2_1.jpg
지리산생태과학관,36,경상남도 하동군 악양면 섬진강대로 3358-30,A0206,127.6756629,35.15065969,
지리산생태체험단지,36,경상남도 함양군 마천면 가미동길 67,A0302,127.6626192,35.38038634,http://tong.visitkorea.or.kr/cms/resource/30/2997130_image2_1.JPG
지리산수상레저,38,전라남도 구례군 산동면 구만제로 677,A0303,127.4248538,35.28490964,http://tong.visitkorea.or.kr/cms/resource/78/2790478_image2_1.jpg
지리산애마승마장/ 구례승마클럽,38,전라남도 구례군 마산면 마산길 128,A0302,127.4853415,35.2306807,http://tong.visitkorea.or.kr/cms/resource/59/2790259_image2_1.jpg
지리산역사관,36,경상남도 하동군 화개로 1438 지리산역사관,A0206,127.6458397,35.2895824,http://tong.visitkorea.or.kr/cms/resource/61/1320861_image2_1.jpg
지리산역사문화관,38,전라남도 구례군 화엄사로 377-36,A0206,127.4851218,35.24339592,http://tong.visitkorea.or.kr/cms/resource/55/3001155_image2_1.jpg
지리산오도재힐링캠핑장,36,경상남도 함양군 휴천면 지리산가는길 811-1,A0302,127.6965504,35.45601172,http://tong.visitkorea.or.kr/cms/resource/07/2738107_image2_1.jpg
지리산오토캠핑장(호호당),38,전라남도 구례군 산동면 수락폭포로 170-5,A0302,127.4514697,35.33093546,http://tong.visitkorea.or.kr/cms/resource/90/2756190_image2_1.jpg
지리산정원,38,전라남도 구례군 광의면 온동2길 124,A0101,127.4388136,35.28722629,http://tong.visitkorea.or.kr/cms/resource/70/2737570_image2_1.jpeg
지리산제일문,36,경상남도 함양군 휴천면 지리산가는길 635,A0201,127.7001392,35.44454642,http://tong.visitkorea.or.kr/cms/resource/23/2790923_image2_1.jpg
지리산참숯굴찜질방,36,경상남도 산청군 단성면 지리산대로 2741-24,A0202,127.9213882,35.27189758,
지리산천왕봉야영장,37,전북특별자치도 남원시 산내면 지리산로 1241,A0302,127.599952,35.39918867,http://tong.visitkorea.or.kr/cms/resource/38/2748138_image2_1.jpg
지리산치즈랜드,38,전라남도 구례군 산동면 산업로 1590-62,A0203,127.4217653,35.27792149,http://tong.visitkorea.or.kr/cms/resource/88/2713788_image2_1.jpg
지리산호수공원,38,전라남도 구례군 산동면 산업로 1590-18,A0101,127.4183795,35.28078499,http://tong.visitkorea.or.kr/cms/resource/53/2676053_image2_1.jpg
지리청송해변,38,전라남도 완도군 청산면 청산로 1462-58,A0101,126.8621025,34.19480859,
지막마을,36,경상남도 산청군 금서면 친환경로2211번길 85-3,A0203,127.8263903,35.40471981,http://tong.visitkorea.or.kr/cms/resource/90/2795590_image2_1.jpg
지미봉,39,제주특별자치도 제주시 구좌읍 종달리,A0101,126.902007,33.49920316,
지사면 고인돌군,37,전북특별자치도 임실군 지사면 계산리,A0201,127.3400068,35.56356276,
지사울공원,37,전북특별자치도 완주군 이서면 반교로 107-16,A0202,127.0224059,35.8290771,http://tong.visitkorea.or.kr/cms/resource/06/2742606_image2_1.jpg
지산샛강생태공원,35,경상북도 구미시 지산동 845-85,A0101,128.3541183,36.13288572,http://tong.visitkorea.or.kr/cms/resource/92/2756992_image2_1.jpg
지산서원,35,경상북도 청도군 이서면 신촌길 156-4,A0201,128.6756603,35.70164883,
지산유원지,5,광주광역시 동구 지호로164번길 35-1,A0202,126.9491103,35.14941123,http://tong.visitkorea.or.kr/cms/resource/88/2563688_image2_1.jpg
지산재,5,광주광역시 남구 지산재길 51,A0201,126.8736826,35.0817176,http://tong.visitkorea.or.kr/cms/resource/85/1587485_image2_1.jpg
지산체육공원,34,충청남도 아산시 배방읍 장재리,A0202,127.0974068,36.79195985,http://tong.visitkorea.or.kr/cms/resource/72/3031272_image2_1.jpg
지선당,37,전북특별자치도 진안군 동향면 내금2길 70,A0201,127.5907938,35.84759326,
지선사,2,인천광역시 계양구 경명대로955번길 13-12,A0201,126.7116293,37.54562692,http://tong.visitkorea.or.kr/cms/resource/87/3048687_image2_1.jpg
지세포 관광유람선,36,경상남도 거제시 일운면 지세포해안로 89-19,A0202,128.7036592,34.83146097,http://tong.visitkorea.or.kr/cms/resource/24/2774924_image2_1.jpg
지세포성 꽃동산,36,경상남도 거제시 일운면 지세포해안로 222,A0101,128.7160192,34.83283881,http://tong.visitkorea.or.kr/cms/resource/48/2798948_image2_1.jpg
지세포항수변공원,36,경상남도 거제시 일운면 지세포해안로 15,A0202,128.7013899,34.83582988,http://tong.visitkorea.or.kr/cms/resource/41/2774841_image2_1.jpg
지수당,31,경기도 광주시 남한산성면 남한산성로 721,A0201,127.1897544,37.47587136,
지순택요(고려도요),31,경기도 이천시 신둔면 경충대로 3217,A0201,127.3988789,37.31196358,http://tong.visitkorea.or.kr/cms/resource/33/2530633_image2_1.jpg
지심도,36,경상남도 거제시 일운면 지심도길 31-2,A0101,128.7485335,34.81799939,http://tong.visitkorea.or.kr/cms/resource/23/2616823_image2_1.jpg
지암계곡,32,강원특별자치도 춘천시 사북면 지암리,A0101,127.6032077,37.9767457,http://tong.visitkorea.or.kr/cms/resource/23/1955723_image2_1.jpg
지앤아트스페이스,31,경기도 용인시 기흥구 백남준로 7,A0206,127.110123,37.26989935,http://tong.visitkorea.or.kr/cms/resource/69/2364469_image2_1.jpg
"지양산(무장애숲길,유아숲체험원)",1,서울특별시 양천구 신월동,A0101,126.8293887,37.52101798,http://tong.visitkorea.or.kr/cms/resource/92/2612192_image2_1.bmp
지영희국악관,31,경기도 평택시 현덕면 평택호길 147,A0206,126.9214497,36.92157236,
지오랜드 레저토피아,34,충청남도 태안군 남면 마검포길 104-108,A0302,126.3038774,36.62250169,http://tong.visitkorea.or.kr/cms/resource/44/2786344_image2_1.jpg
지오클럽,6,부산광역시 기장군 일광면 기장해안로 1272,A0302,129.2353514,35.25784524,http://tong.visitkorea.or.kr/cms/resource/92/2749992_image2_1.jpg
지음서원,37,전북특별자치도 김제시 진멀길 134-7,A0201,126.883588,35.81772323,
지장계곡,31,경기도 포천시 관인면 중리,A0101,127.1937609,38.1029012,http://tong.visitkorea.or.kr/cms/resource/56/3003856_image2_1.jpg
지장산 응회암 (한탄강 유네스코 세계지질공원),31,경기도 포천시 관인면 지장산길 124,A0101,127.1937609,38.1029012,http://tong.visitkorea.or.kr/cms/resource/73/2616473_image2_1.bmp
지장정사(논산),34,충청남도 논산시 노성면 화곡안길 103,A0201,127.1129263,36.33004093,
지적박물관,33,충청북도 제천시 금성면 양월로 34,A0206,128.1977304,37.0761055,http://tong.visitkorea.or.kr/cms/resource/92/1598492_image2_1.jpg
지죽도,38,전라남도 고흥군 도화면 지호길 27-38,A0101,127.3061688,34.43940257,http://tong.visitkorea.or.kr/cms/resource/21/875221_image2_1.jpg
지중해마을,34,충청남도 아산시 탕정면 탕정면로8번길 55-7,A0203,127.0616377,36.79698642,
지중해수상스키클럽,31,경기도 양평군 옥천면 경강로 1432-12,A0303,127.443697,37.51056639,
지지 아일랜드 캠핑 바베큐장,31,경기도 양주시 부흥로 2191-46,A0302,127.0955451,37.8088115,http://tong.visitkorea.or.kr/cms/resource/02/2798702_image2_1.JPG
지지계곡,37,전북특별자치도 장수군 번암면 지지리 438-3,A0101,127.6056323,35.60249911,
지지밸리야영장,31,경기도 가평군 설악면 유명로 794-46,A0302,127.4922062,37.61667441,http://tong.visitkorea.or.kr/cms/resource/03/2740303_image2_1.JPG
지질박물관,3,대전광역시 유성구 과학로 124,A0206,127.360525,36.37992848,http://tong.visitkorea.or.kr/cms/resource/31/2364231_image2_1.jpg
지천구곡,34,충청남도 청양군 대치면 지천구곡로 424-7,A0101,126.8383296,36.39860884,http://tong.visitkorea.or.kr/cms/resource/48/1902748_image2_1.jpg
지천서원,33,충청북도 음성군 생극면 팔성길 90-16,A0201,127.5921495,37.0479087,http://tong.visitkorea.or.kr/cms/resource/76/1596776_image2_1.jpg
지천지,35,경상북도 칠곡군 지천면 지천로 382,A0101,128.4964238,35.98194436,http://tong.visitkorea.or.kr/cms/resource/57/2746157_image2_1.jpg
지천지수상스키장,35,경상북도 칠곡군 지천면 창평리 627-3,A0303,128.4899942,35.96976229,http://tong.visitkorea.or.kr/cms/resource/47/2760847_image2_1.JPG
지평레포츠공원,31,경기도 양평군 지평면 송정길 128,A0202,127.6324555,37.49000002,http://tong.visitkorea.or.kr/cms/resource/57/2755957_image2_1.jpg
지평지구전투전적비,31,경기도 양평군 지평면 지평로 357,A0205,127.6373137,37.47868753,http://tong.visitkorea.or.kr/cms/resource/35/1099335_image2_1.jpg
지평향교,31,경기도 양평군 지평면 지평로 333,A0201,127.6369248,37.4809567,
직동 근린공원,31,경기도 의정부시 호국로1162번길 73,A0202,127.0326389,37.74040999,http://tong.visitkorea.or.kr/cms/resource/98/2768398_image2_1.jpeg
직산향교,34,충청남도 천안시 서북구 직산읍 군서1길 35-6,A0201,127.1590121,36.90279818,http://tong.visitkorea.or.kr/cms/resource/73/1599873_image2_1.jpg
직소폭포 (전북 서해안 국가지질공원),37,전북특별자치도 부안군 변산면 실상길 62,A0101,126.580314,35.64100763,http://tong.visitkorea.or.kr/cms/resource/12/2588812_image2_1.jpg
직연폭포,32,강원특별자치도 양구군 방산면 장평리,A0101,127.9504414,38.20596438,
직전산촌생태마을,36,경상남도 하동군 북천면 직전1길 7,A0203,127.8763353,35.10861516,http://tong.visitkorea.or.kr/cms/resource/88/2799388_image2_1.jpg
직지문화공원,35,경상북도 김천시 대항면 운수리 31-1,A0202,128.0142517,36.11646472,
직지사,35,경상북도 김천시 대항면 직지사길 95,A0201,128.0028416,36.11515633,
직천서원,35,경상북도 경주시 안강읍 대동길 176-15,A0201,129.2168499,35.96222672,
직탕폭포 (한탄강 유네스코 세계지질공원),32,강원특별자치도 철원군 동송읍 직탕길 86,A0101,127.2654484,38.21039551,http://tong.visitkorea.or.kr/cms/resource/97/2921397_image2_1.jpg
진경원민박캠핑장,34,충청남도 당진시 순성면 대촌2길 111-30,A0302,126.6810659,36.81835228,http://tong.visitkorea.or.kr/cms/resource/86/2731386_image2_1.jpg
진고개계곡야영장,32,강원특별자치도 강릉시 연곡면 진고개로 1016,A0302,128.6567107,37.84001213,http://tong.visitkorea.or.kr/cms/resource/35/2763435_image2_1.JPG
진관사(서울),1,서울특별시 은평구 진관길 73,A0201,126.9469052,37.63800648,
진관사계곡,1,서울특별시 은평구 진관길 73,A0101,126.9465497,37.63792871,
진남교반,35,경상북도 문경시 마성면 신현리,A0101,128.1264681,36.66207393,http://tong.visitkorea.or.kr/cms/resource/34/2352634_image2_1.jpg
진달래 관광농원 캠핑장,34,충청남도 부여군 옥산면 봉산로56번길 56,A0302,126.7246979,36.19803541,http://tong.visitkorea.or.kr/cms/resource/76/2748176_image2_1.jpg
진달래동산,31,경기도 부천시 원미구 춘의동,A0101,126.8003141,37.49995325,http://tong.visitkorea.or.kr/cms/resource/28/3079628_image2_1.jpg
진덕사,31,경기도 시흥시 시흥대로268번길 50-65,A0201,126.8111977,37.35672562,
진도,38,전라남도 진도군 진도읍,A0101,126.2635147,34.48679393,
진도 고니류 도래지,38,전라남도 진도군 진도읍,A0101,126.2349911,34.53346878,
진도 남도진성,38,전라남도 진도군 임회면 남동리,A0201,126.1658429,34.36420055,http://tong.visitkorea.or.kr/cms/resource/64/2653764_image2_1.jpg
진도 소포검정쌀마을,38,전라남도 진도군 지산면 소포길 119-4,A0203,126.2026313,34.48297393,http://tong.visitkorea.or.kr/cms/resource/04/2516704_image2_1.jpg
진도 신비의 바닷길,38,전라남도 진도군 고군면 신비의바닷길 148,A0101,126.3513751,34.42724647,http://tong.visitkorea.or.kr/cms/resource/64/2951264_image2_1.jpg
진도 용장성,38,전라남도 진도군 군내면 용장산성길 92,A0201,126.3380075,34.5160974,
진도 운림산방,38,전라남도 진도군 의신면 운림산방로 315,A0201,126.3083751,34.46644971,http://tong.visitkorea.or.kr/cms/resource/39/2654839_image2_1.jpg
진도 의신사천마을 [농촌체험휴양마을],38,전라남도 진도군 의신면 의신사천길 26,A0203,126.2978344,34.46573573,
진도 접도어촌체험마을,38,전라남도 진도군 의신면 황모길 81,A0203,126.3006027,34.38800838,
진도 현대미술관,38,전라남도 진도군 진도읍 교동5길 30,A0206,126.259279,34.48489129,http://tong.visitkorea.or.kr/cms/resource/85/3081685_image2_1.jpg
진도개테마파크,38,전라남도 진도군 진도읍 성죽골길 30,A0202,126.2785746,34.48239466,http://tong.visitkorea.or.kr/cms/resource/39/2732639_image2_1.jpg
진도대교,38,전라남도 진도군 진도대로 8479,A0205,126.3008595,34.56939637,
진도아리랑마을,38,전라남도 진도군 고군면 금계리,A0202,126.3408095,34.41903611,http://tong.visitkorea.or.kr/cms/resource/99/3082799_image2_1.jpg
진도읍성,38,전라남도 진도군 진도읍 성내리,A0201,126.2673811,34.48693842,
진도타워,38,전라남도 진도군 군내면 만금길 112-41,A0205,126.3025094,34.56600789,http://tong.visitkorea.or.kr/cms/resource/09/2511609_image2_1.jpg
진도풍경오토캠핑장,38,전라남도 진도군 의신면 의신사천길 15-21,A0302,126.2944625,34.46560236,http://tong.visitkorea.or.kr/cms/resource/22/2748122_image2_1.jpg
진도해양생태관,38,전라남도 진도군 고군면 신비의바닷길 64,A0206,126.3529081,34.43484842,
진도향교,38,전라남도 진도군 진도읍 진도향교길 68-5,A0201,126.2611287,34.49075455,http://tong.visitkorea.or.kr/cms/resource/50/195950_image2_1.jpg
진동 계곡마을,32,강원특별자치도 인제군 기린면 조침령로 1071-1,A0203,128.4063573,37.9634902,
진동계곡,32,강원특별자치도 인제군 기린면 진동리,A0101,128.4050741,37.96293746,
진동리 국민여가캠핑장 by zapza,32,강원특별자치도 인제군 기린면 조침령로 1235-14,A0302,128.4195059,37.96878706,http://tong.visitkorea.or.kr/cms/resource/04/2791604_image2_1.jpg
진례저수지(진례 평지못 저수지),36,경상남도 김해시 진례면 평지길 239,A0101,128.7334627,35.22542018,
진메마을,37,전북특별자치도 임실군 덕치면 장암2길 16,A0203,127.1627412,35.48508803,http://tong.visitkorea.or.kr/cms/resource/59/2796159_image2_1.jpg
진목마을 이청준생가,38,전라남도 장흥군 회진면 진목1길 9-9,A0201,126.9199268,34.47245351,http://tong.visitkorea.or.kr/cms/resource/93/2787693_image2_1.jpg
진밭골산림공원,4,대구광역시 수성구 진밭길 413,A0101,128.6528258,35.81437734,http://tong.visitkorea.or.kr/cms/resource/06/2732606_image2_1.jpg
진밭골야영장,4,대구광역시 수성구 진밭길 112,A0302,128.6605251,35.81691608,
진밭골향기캠핑장,32,강원특별자치도 원주시 문막읍 취병로 638-3,A0302,127.7714055,37.34377228,http://tong.visitkorea.or.kr/cms/resource/28/2797128_image2_1.jpg
진보향교,35,경상북도 청송군 진보면 신한2길 63,A0201,129.0445594,36.54184099,
진부(오대산)관광농원,32,강원특별자치도 평창군 진부면 아차골길 34-15,A0302,128.5672385,37.55557943,http://tong.visitkorea.or.kr/cms/resource/70/2761870_image2_1.JPG
진부령 (강원평화지역 국가지질공원),32,강원특별자치도 고성군 간성읍 진부리,A0101,128.3166041,38.33182337,http://tong.visitkorea.or.kr/cms/resource/31/2616531_image2_1.bmp
